namaKab,originalFilename,namaPartai,id,noUrut,nama,stringJenisKelamin,idPartai,idDapil,idPro
KOTA BANJARMASIN,AKHAMD ZAINUDDIN DJAHRI.jpg,Partai NasDem,152309,1,"AKHMAD ZAINUDDIN DJAHRI, H, SE, ST",Laki-Laki,5,270,61965
KOTA BANJARMASIN,HJ.HELDA LARASATY.jpg,Partai NasDem,164225,2,"HELDA LARASATY, HJ",Perempuan,5,270,61965
JAKARTA BARAT,FITRIATI RANGKUTI.jpg,Partai NasDem,160627,3,"FITRIATI RANGKUTI, SE",Perempuan,5,270,61965
KOTA BANJARMASIN,FX RUDY.jpg,Partai NasDem,162508,4,"FRANSISCUS XAVERIUS RUDY, SE",Laki-Laki,5,270,61965
KOTA BANJARBARU,RATIH.jpg,Partai NasDem,191356,5,"RATIH SETYORINI, SH",Perempuan,5,270,61965
KOTA BANJARMASIN,LA ODE BAHASANI.jpg,Partai NasDem,163131,6,"LAODE BAHASANI,H, SH",Laki-Laki,5,270,61965
KOTA BANJARMASIN,DHARMAWAN SINDUNATA.JPG,Partai NasDem,190658,7,"DHARMAWAN SINDUNATA, SE",Laki-Laki,5,270,61965
KOTA BANJARMASIN,IMG_0834 copy.jpg,Partai NasDem,190498,8,Drs. SALMANI SULFANA. HS. H,Laki-Laki,5,270,61965
BANJAR,AKHMAD ROZANIE.jpeg,Partai NasDem,180443,1,AKHMAD ROZANIE HIMAWAN NUGRAHA,Laki-Laki,5,271,61965
BANJAR,RAHMAD HIDAYAT.jpg,Partai NasDem,175325,2,RAHMAD  HIDAYAT,Laki-Laki,5,271,61965
BANJAR,DEWI HASDIANTI PUTRI.jpg,Partai NasDem,172265,3,"DEWI HASDIANTI PUTRI, A.Md.Kep",Perempuan,5,271,61965
BANJAR,MUHAMMAD HELMI.jpg,Partai NasDem,182144,4,M. HELMI,Laki-Laki,5,271,61965
BANJAR,NOOR JANNAH.jpeg,Partai NasDem,187994,5,"HJ.NOOR JANNAH, S.Pd",Perempuan,5,271,61965
KOTA BANJARMASIN,ERWINA.jpeg,Partai NasDem,183982,6,ERWINA AGUSTINA,Perempuan,5,271,61965
KOTA BANJARMASIN,IMG-20180708-WA0021.jpg,Partai NasDem,164638,7,"R. BOTJE DOLLAR JUSMAN J,, IR",Laki-Laki,5,271,61965
BANJAR,SITI ZAINAB.jpg,Partai NasDem,184882,8,"ST. ZAINAB, S.Pd, M.M.Pd",Perempuan,5,271,61965
BANJAR,SYAMSUDDIN.jpeg,Partai NasDem,167682,9,"SYAMSUDDIN KALU, SE, ME",Laki-Laki,5,271,61965
BARITO KUALA,JAHRIAN.jpeg,Partai NasDem,190308,1,"H. JAHRIAN, SE",Laki-Laki,5,272,61965
BANJAR,H. NOOR FAUZIE IBERAHIM.jpg,Partai NasDem,189396,2,"H. NOOR FAUZIE IBERAHIM, MM",Laki-Laki,5,272,61965
BARITO KUALA,FARIDA.jpg,Partai NasDem,166816,3,FARIDA,Perempuan,5,272,61965
BARITO KUALA,ANI NOURMALA.JPG,Partai NasDem,167143,4,"ANI NOURMALA, A.Md.Kom",Perempuan,5,272,61965
TAPIN,H. IBERAHIM NOOR.jpg,Partai NasDem,206907,1,H. IBERAHIM NOOR,Laki-Laki,5,273,61965
HULU SUNGAI TENGAH,HARUN NURASID.jpg,Partai NasDem,210490,2,"Dr. Ir. H. HARUN NURASID, MM, MT",Laki-Laki,5,273,61965
KOTA BANJARMASIN,SINDI AMALIA AZHARY.JPG,Partai NasDem,196884,3,"SINDI AMALIA AZHARI, SE",Perempuan,5,273,61965
MALANG,H. A. DJAMHARI.JPG,Partai NasDem,223628,4,"A, DJAMHARI",Laki-Laki,5,273,61965
HULU SUNGAI SELATAN,Husin HSS 20180715_224537.jpg,Partai NasDem,198473,5,HUSIN AWSY,Laki-Laki,5,273,61965
BANJAR,IMG_8467 +.jpg,Partai NasDem,217152,6,"RIMA RIYANTI, SH",Perempuan,5,273,61965
KOTA BANJARMASIN,R. BONNYKE BANNY JUSBANI.jpg,Partai NasDem,193322,7,"R.BONNYKE BANNY JUSBANY, ST",Laki-Laki,5,273,61965
KOTA BANJARMASIN,"AFDIANNOOR RAHMANATA, S.Pt.JPG",Partai NasDem,218672,8,"AFDIANNOOR RAHMANATA, S.Pt",Laki-Laki,5,273,61965
KOTA BANJARMASIN,GUSTI EKA SHOFIA.jpg,Partai NasDem,212554,9,"GUSTI EKA SHOFIA, A.Md",Perempuan,5,273,61965
KOTA BANJARMASIN,GINA.jpg,Partai NasDem,184839,1,"GINA MARIATI, S.Sos,M.IP",Perempuan,5,274,61965
HULU SUNGAI UTARA,IMG-20180715-WA0078.jpg,Partai NasDem,211381,2,H. MUKHSIN HAITA,Laki-Laki,5,274,61965
HULU SUNGAI SELATAN,BAHRUL.jpeg,Partai NasDem,204399,3,"BAHRUL ILMI, S.ST",Laki-Laki,5,274,61965
TAPIN,HAMDI.jpeg,Partai NasDem,168519,4,"HAMDI BN, SE,MM",Laki-Laki,5,274,61965
KOTA BANJARMASIN,FOTO MARTHA LEVIANA.jpg,Partai NasDem,182848,5,"MARTHA LEVIANA, SE, Ak, CA, BKP",Perempuan,5,274,61965
KOTA BANJARMASIN,H. MUHAMMAD HAMDI.JPG,Partai NasDem,208491,6,"M. HAMDI, DRS.H",Laki-Laki,5,274,61965
HULU SUNGAI UTARA,IMG-20180715-WA0077.jpg,Partai NasDem,211779,7,"MUHAMMAD IKHWANUDDIN, SE",Laki-Laki,5,274,61965
TAPIN,YULIADI.jpeg,Partai NasDem,198492,8,"YULIADI, SP",Laki-Laki,5,274,61965
TABALONG,FOTO YULI PERMATA SARI.jpg,Partai NasDem,226578,9,YULI PERMATA SARI,Perempuan,5,274,61965
TANAH BUMBU,ANDI.jpeg,Partai NasDem,231867,1,ANDI TANRANG ALIDRUS,Laki-Laki,5,275,61965
TANAH BUMBU,IMG-20180715-WA0005.jpg,Partai NasDem,216691,2,HUSNI KHAIRUL FAHMI,Laki-Laki,5,275,61965
BANJAR,IMG-20180715-WA0067.jpg,Partai NasDem,217882,3,FITRIAH,Perempuan,5,275,61965
KOTA BANJARBARU,MUDJIONO.jpg,Partai NasDem,201434,4,"MUDJIONO, S.Hut",Laki-Laki,5,275,61965
KOTA BANJARMASIN,4 x 6.jpg,Partai NasDem,202538,5,"IR. AHMAD SUGIANNOR, M.S",Laki-Laki,5,275,61965
KOTA BANJARMASIN,1531652337368_1.jpg,Partai NasDem,204594,6,"ERMAWATI, S.I.Kom",Perempuan,5,275,61965
TANAH BUMBU,PURYANTO.jpeg,Partai NasDem,203935,7,PURYANTO,Laki-Laki,5,275,61965
KOTABARU,IMG-20180715-WA0060.jpg,Partai NasDem,204299,8,"DWI INDRAWATI, S.S",Perempuan,5,275,61965
KOTA BANJARMASIN,GUSTI.jpeg,Partai NasDem,217405,1,GUSTI MIFTAHUL CHOTIMAH,Perempuan,5,276,61965
TANAH LAUT,NAZAR.jpeg,Partai NasDem,212103,2,H.NAZARULLAH TRI WIBOWO,Laki-Laki,5,276,61965
TANAH LAUT,IMG-20180710-WA0009.jpg,Partai NasDem,205536,3,"ACHMAD TASAJI, S.Pd",Laki-Laki,5,276,61965
KOTA BANJARBARU,ADAM.jpeg,Partai NasDem,202103,4,"ADAM KHRISNA FEBRIAN, SH",Laki-Laki,5,276,61965
KOTA BANJARMASIN,YUYUT.jpeg,Partai NasDem,216003,5,YUYUT FARADIBA,Perempuan,5,276,61965
KOTA BANJARMASIN,JOKO.jpeg,Partai NasDem,204842,6,JOKO NURCAHYO,Laki-Laki,5,276,61965
TANAH LAUT,KARMILAWATI.jpeg,Partai NasDem,208744,7,KARMILAWATI,Perempuan,5,276,61965
TANAH LAUT,SUTADI.jpeg,Partai NasDem,210849,8,SUTADI HARYANTO,Laki-Laki,5,276,61965
KOTA MANADO,Foto2.jpg,Partai NasDem,131224,1,"DR. J VICTOR MAILANGKAY, SH. MH.",Laki-Laki,5,283,65702
KOTA MANADO,FOTO.jpg,Partai NasDem,133327,2,S. AHMAD ASSAGAF,Laki-Laki,5,283,65702
MINAHASA SELATAN,foto-min-min.JPG,Partai NasDem,293020,3,SYOUMI KHURNIATI MEIFANA WOROTITJAN,Perempuan,5,283,65702
KOTA MANADO,IMG_8770-min (1).JPG,Partai NasDem,134689,4,"CHRISTIAN YOKUNG, S.Kom",Laki-Laki,5,283,65702
KOTA MANADO,IMG_0838-min.JPG,Partai NasDem,190939,5,"RIMPOROK ALEXANDER SOPUTAN, S.T",Laki-Laki,5,283,65702
MINAHASA UTARA,4666-min-min.jpg,Partai NasDem,298935,6,VEYBI MAANAH,Perempuan,5,283,65702
KOTA MANADO,Bos Jem Pas Foto 4 X 6.jpg,Partai NasDem,151552,7,"JEMMY LISUNGAN, SH",Laki-Laki,5,283,65702
MINAHASA UTARA,IMG-20180729-WA0047 copy.jpg,Partai NasDem,299002,8,RISTOVELLA ALEXANDRINA KERE,Perempuan,5,283,65702
KOTA BITUNG,Norri Supit.jpg,Partai NasDem,139811,1,"Dra. NORRI SUPIT, M.Sc",Perempuan,5,284,65702
KOTA BITUNG,IMG_4726.JPG,Partai NasDem,139226,2,"NICK ADICIPTA LOMBAN, SE",Laki-Laki,5,284,65702
KOTA BITUNG,WhatsApp Image 2018-07-11 at 18.48.18.jpeg,Partai NasDem,138747,3,JOHNY PANAMBUNAN,Laki-Laki,5,284,65702
MINAHASA UTARA,IMG_2614-min.JPG,Partai NasDem,145115,4,WILLIAM SIMON LUNTUNGAN,Laki-Laki,5,284,65702
MINAHASA SELATAN,4x6 - Merah.jpg,Partai NasDem,137560,5,"CHRISTINE JULIA SENEWE, S.Pd",Perempuan,5,284,65702
MINAHASA UTARA,4 x 6.jpg,Partai NasDem,136885,6,ELSJE KARTINI KAWUKA,Perempuan,5,284,65702
MINAHASA UTARA,foto.jpg,Partai NasDem,138104,7,FARLY JANTJE BASTIAN DENGAH,Laki-Laki,5,284,65702
KOTA BITUNG,DSC_6978 Merah copy.jpg,Partai NasDem,208785,8,"SINTIKE TUMEWU, SH",Perempuan,5,284,65702
KEPULAUAN TALAUD,FOTO.jpeg,Partai NasDem,222878,1,"SHERLY TJANGGULUNG, S.Si",Perempuan,5,285,65702
KEPULAUAN SANGIHE,foto.jpeg,Partai NasDem,145825,2,"Pdt. COSMAS SIMPURU GAGOLA, MTH",Laki-Laki,5,285,65702
KEPULAUAN TALAUD,wrnn.jpg,Partai NasDem,227294,3,"PRIMA DEWI LUMIMBE, S.IP",Perempuan,5,285,65702
KEPULAUAN SANGIHE,MPS ID Merah-min.jpg,Partai NasDem,147304,4,TONAO PETRUS JANGKOBUS,Laki-Laki,5,285,65702
KEP. SIAU TAGULANDANG BIARO,_DSC0194-min.JPG,Partai NasDem,149700,5,"JUTIXEL RUDOLF PARERA, S.P",Laki-Laki,5,285,65702
KOTA MANADO,Foto 4 x6 .jpg,Partai NasDem,216290,1,ISMAIL,Laki-Laki,5,286,65702
BOLAANG MONGONDOW UTARA,4 x 6.jpg,Partai NasDem,150329,2,"KAREL BANGKO, SH",Laki-Laki,5,286,65702
KOTA KOTAMOBAGU,IMG_20180711_0001-min (1).jpg,Partai NasDem,187468,3,RITHA HAMID,Perempuan,5,286,65702
BOLAANG MONGONDOW,IMG_0193e.jpg,Partai NasDem,188538,4,MOHAMMAD WONGSO,Laki-Laki,5,286,65702
BOLAANG MONGONDOW,EVA YULLISTIN KABOHANG.jpg,Partai NasDem,185702,5,EVA YULLISTIN KABOHANG,Perempuan,5,286,65702
KOTA KOTAMOBAGU,alfian bara.jpg,Partai NasDem,210545,6,ALFIAN BARA,Laki-Laki,5,286,65702
BOLAANG MONGONDOW,DSCF7553-min.JPG,Partai NasDem,234251,7,"GLEN MOSES OROH, S.IP",Laki-Laki,5,286,65702
KOTA KOTAMOBAGU,IMG_2568 copy-min.jpg,Partai NasDem,226667,8,I NYOMAN SARWA,Laki-Laki,5,286,65702
KOTA MANADO,MPS_ID 005-min.jpg,Partai NasDem,234401,9,HASLINDA ROTINSULU,Perempuan,5,286,65702
KOTA BITUNG,IMG_1155.JPG,Partai NasDem,184677,10,"NASRUN KOTO, SH. MH",Laki-Laki,5,286,65702
MINAHASA,DSC_6119-min.JPG,Partai NasDem,194486,1,"JOHNY MARTHINUS RORI, S.Pd.,SST.MK",Laki-Laki,5,287,65702
KOTA MANADO,_DSC0976-min.JPG,Partai NasDem,187606,2,"FAISAL PRANOTO, ST",Laki-Laki,5,287,65702
MINAHASA TENGGARA,foto Delly.JPG,Partai NasDem,227382,3,DELLY MAKALOW,Perempuan,5,287,65702
MINAHASA SELATAN,FOTO.jpeg,Partai NasDem,189052,4,"HARVEY TEWAL, SH",Laki-Laki,5,287,65702
JAKARTA PUSAT,FOTO-min.jpg,Partai NasDem,193573,5,"STELLA MARLINA RUNTUWENE, AMD.SEK",Perempuan,5,287,65702
MINAHASA SELATAN,PAS FOTO 4x6 LATAR BIRU.JPG,Partai NasDem,190099,6,SONNY GEORGE SARIOAWAN,Laki-Laki,5,287,65702
MINAHASA,WhatsApp Image 2018-07-12 at 14.16.54.jpeg,Partai NasDem,189266,1,BRAIEN REINER LEONARD WAWORUNTU,Laki-Laki,5,288,65702
MINAHASA,IMG_6901 copy-min.jpg,Partai NasDem,200362,2,"DRA. ROOSJE KALANGI, M. Si",Perempuan,5,288,65702
KOTA MANADO,Foto Baju Nasdem.jpg,Partai NasDem,197855,3,"GERARD EDGARD MENTANG, ST. M.Si",Laki-Laki,5,288,65702
KOTA MANADO,foto edwin.JPG,Partai NasDem,197513,4,"EDWIN VALENTINO ELDRIK ASSA, SP",Laki-Laki,5,288,65702
KOTA TOMOHON,IMG_9036.JPG,Partai NasDem,195947,5,"ANDY RAYMOND SENGKEY, S.E",Laki-Laki,5,288,65702
MINAHASA,DSCF7551-min.JPG,Partai NasDem,233369,6,"NATALIA DEBORA RUNTUWENE, SH",Perempuan,5,288,65702
KOTA MANADO,FOTO.jpg,Partai NasDem,298516,7,"LUSSIY PALEMPUNG, S.Pd. M.Pd.",Perempuan,5,288,65702
MINAHASA,foto.JPG,Partai NasDem,250443,8,"VICTOR EVENDY ROMPAS, S.IP.,M.Si",Laki-Laki,5,288,65702
KOTA MAKASSAR,11. Foto.jpg-1.jpg,Partai NasDem,206370,1,drg. A. RACHMATIKA DEWI YUSTITIA IQBAL,Perempuan,5,295,69268
KOTA MAKASSAR,11. Foto ARJ.jpg,Partai NasDem,174327,2,A. RIDWAN DJABIR,Laki-Laki,5,295,69268
KOTA MAKASSAR,11. Foto.jpg,Partai NasDem,175626,3,"H. ANDI MUH ARHAM BASMIN, S.Sos., M.M.",Laki-Laki,5,295,69268
KOTA MAKASSAR,11. Foto (3).jpg,Partai NasDem,177633,4,Drs. H. SAAD IRANDA DOLLAR,Laki-Laki,5,295,69268
KOTA MAKASSAR,11. Foto.jpg,Partai NasDem,171251,5,RISKA MULFIATI LUTFI,Perempuan,5,295,69268
KOTA MAKASSAR,11. Foto Andre Prasetya Tanta.jpg,Partai NasDem,171851,6,ANDRE PRASETYO TANTA,Laki-Laki,5,295,69268
KOTA MAKASSAR,11. Foto.jpeg,Partai NasDem,222247,7,RINI HERSINI DUYO,Perempuan,5,295,69268
KOTA MAKASSAR,11. Foto.jpg,Partai NasDem,222310,8,Ir. ABD HARIS HODY,Laki-Laki,5,295,69268
KOTA MAKASSAR,11. Foto (1).jpg,Partai NasDem,222423,9,"Dr. dr. BOB WAHYUDIN, Sp.A(K).",Laki-Laki,5,295,69268
KOTA MAKASSAR,11. fOTO.jpg,Partai NasDem,192533,1,INDIRA MULYASARI PARAMASTUTI ILHAM,Perempuan,5,296,69268
KOTA MAKASSAR,11. Foto.png,Partai NasDem,202993,2,"Dr. HASTUTI MULANG, S.E., M.Pd.",Perempuan,5,296,69268
KOTA MAKASSAR,11. Foto.jpg,Partai NasDem,201151,3,"BARTHOLOMEUS TANDIAYU, S.E., M.Si.",Laki-Laki,5,296,69268
KOTA MAKASSAR,11. foto.jpg,Partai NasDem,202976,4,H. USMAN,Laki-Laki,5,296,69268
KOTA MAKASSAR,11. Foto.jpg,Partai NasDem,151344,5,REZKI MULFIATI LUTFI,Perempuan,5,296,69268
KOTA MAKASSAR,11. Foto (1).jpg,Partai NasDem,170316,6,"SIMON SIMI LOPANG, S.H., M.H.",Laki-Laki,5,296,69268
KOTA MAKASSAR,foto.jpg,Partai NasDem,185283,1,"H. ABD. CHALIK SUANG, S.T.",Laki-Laki,5,297,69268
KOTA MAKASSAR,11. _MG_4744 4rc.jpg,Partai NasDem,192808,2,"DAHLAN GEGE, S.E.",Laki-Laki,5,297,69268
GOWA,11. Foto (2).jpg,Partai NasDem,222746,3,SITI RAHMI RASYID,Perempuan,5,297,69268
GOWA,11. Foto.jpg,Partai NasDem,186018,4,"Drs. HAIRIL MUIN, M.Si.",Laki-Laki,5,297,69268
GOWA,11. Foto (3).jpg,Partai NasDem,222132,5,"CAPT. HARIADI, S.E., M.Mar.",Laki-Laki,5,297,69268
GOWA,11. Foto (1).jpg,Partai NasDem,181003,6,"MUSLIMAH MUIN, S.E.",Perempuan,5,297,69268
GOWA,11. FOTO.png,Partai NasDem,222950,7,"H. DUDDIN DG. NGEMBA, S.Sos.",Laki-Laki,5,297,69268
KOTA MAKASSAR,11. FOTO.jpg,Partai NasDem,221963,8,"ANDI IMARIO PARUWUSI, S.H.",Laki-Laki,5,297,69268
GOWA,11. Foto.jpeg,Partai NasDem,221811,9,HJ. KARTINI TAYEP,Perempuan,5,297,69268
KOTA MAKASSAR,11. Foto.jpg,Partai NasDem,189287,1,"NA'MAH ABBAS, S.Pd.",Perempuan,5,298,69268
BANTAENG,11. Foto.jpg,Partai NasDem,188503,2,H. ANDI RILMAN ABDULLAH,Laki-Laki,5,298,69268
BANTAENG,11. Foto.JPG,Partai NasDem,191210,3,"MUH. SABRI, S.P.",Laki-Laki,5,298,69268
JENEPONTO,11. Foto.jpg,Partai NasDem,187426,4,ISMAN TRYADI IKSAN,Laki-Laki,5,298,69268
KEPULAUAN SELAYAR,11. Foto.jpg,Partai NasDem,189532,5,"ADY ANSAR, S. Hut., M.M.Pub",Laki-Laki,5,298,69268
BANTAENG,11. Foto.jpg,Partai NasDem,222168,6,"SUERAYAH, Amd.Keb.",Perempuan,5,298,69268
JENEPONTO,11. Foto.jpg,Partai NasDem,222091,7,RAHMAYANA YACUB,Perempuan,5,298,69268
BULUKUMBA,Foto Arum Spink.jpg,Partai NasDem,191451,1,"ARUM SPINK, S.H.I.",Laki-Laki,5,299,69268
KOTA MAKASSAR,Foto A. Troy.jpg,Partai NasDem,191550,2,ANDI TROY MARTINO,Laki-Laki,5,299,69268
BULUKUMBA,FOTO SYAHRUNI.jpg,Partai NasDem,136104,3,"A. SYAHRUNI ARYANTI, S.P.",Perempuan,5,299,69268
KOTA MAKASSAR,foto pak thalib.jpeg,Partai NasDem,222125,4,"ANDI RUSDIANTO THALIB, S.E., M.Si.",Laki-Laki,5,299,69268
GOWA,4x6 putih.jpg,Partai NasDem,191415,5,"MIZAR ROEM, S.E., M.Adm.KP.",Laki-Laki,5,299,69268
BULUKUMBA,11. FOTO.jpg,Partai NasDem,295086,6,"RENI WIRAWATY AMIR, S.S.",Perempuan,5,299,69268
KOTA MAKASSAR,FOTO MUSIM SALAM.jpeg,Partai NasDem,198753,1,MUSLIM SALAM,Laki-Laki,5,300,69268
KOTA MAKASSAR,foto.jpeg,Partai NasDem,199343,2,ANDI TOBO,Laki-Laki,5,300,69268
KOTA MAKASSAR,FOTO.jpeg,Partai NasDem,222576,3,SUHAERIDHA PASAU,Perempuan,5,300,69268
KOTA MAKASSAR,FOTO.jpeg,Partai NasDem,189745,4,ABDUL MUTTALIB KADIR,Laki-Laki,5,300,69268
PANGKAJENE DAN KEPULAUAN,FOTO.jpeg,Partai NasDem,200257,5,H. IRWAN,Laki-Laki,5,300,69268
KOTA MAKASSAR,11. FOTO.JPG,Partai NasDem,298110,6,"BUNGAWATI, S.ST.",Perempuan,5,300,69268
KOTA MAKASSAR,FOTO.jpeg,Partai NasDem,215936,7,Ir. H. FIRDAUS HASAN,Laki-Laki,5,300,69268
JAKARTA TIMUR,FOTO.jpeg,Partai NasDem,199780,8,Drs. APRIL BULO,Laki-Laki,5,300,69268
KOTA MAKASSAR,FOTO.jpeg,Partai NasDem,298187,9,ANDI TENRI OLLE,Perempuan,5,300,69268
KOTA MAKASSAR,WhatsApp Image 2018-07-30 at 21.53.07.jpeg,Partai NasDem,210890,1,"H. SULTHANI, S.H., M.H.",Laki-Laki,5,301,69268
KOTA MAKASSAR,img056.jpg,Partai NasDem,216908,2,ANDI ASDAR,Laki-Laki,5,301,69268
BONE,img059.jpg,Partai NasDem,222678,3,SUTRA,Perempuan,5,301,69268
KOTA BEKASI,andi karnadi 4x6.jpg,Partai NasDem,212019,4,ANDI KARNADI,Laki-Laki,5,301,69268
KOTA MAKASSAR,img058.jpg,Partai NasDem,209630,5,H. MUHAMMAD,Laki-Laki,5,301,69268
KOTA MAKASSAR,audi kpu.jpg,Partai NasDem,295576,6,AUDIA UTARI,Perempuan,5,301,69268
BONE,img057.jpg,Partai NasDem,200997,7,"SRI RAHAYU USMI, S.Pd.",Perempuan,5,301,69268
WAJO,11. foto.jpg,Partai NasDem,187415,1,"DESY SUSANTY SUTOMO, S.E., M.Si.",Perempuan,5,302,69268
KOTA MAKASSAR,IMG-20180716-WA0074.jpg,Partai NasDem,188435,2,"Dr. AGUS SALIM, S.T., M.Si.",Laki-Laki,5,302,69268
KOTA MAKASSAR,11. foto.jpg,Partai NasDem,187778,3,"ANDI JERNIATI TANTU, S.E.",Perempuan,5,302,69268
WAJO,11. foto.jpg,Partai NasDem,215287,4,ABRIANTO,Laki-Laki,5,302,69268
SOPPENG,11. foto.jpg,Partai NasDem,179069,5,"ANDI ZULKARNAIN SOETOMO, S.STP., M.Si.",Laki-Laki,5,302,69268
KOTA MAKASSAR,11. foto.jpg,Partai NasDem,178071,6,"HJ. NIRWATI, S.E.",Perempuan,5,302,69268
WAJO,11. foto.jpg,Partai NasDem,178557,7,"ANDI NAJAMUDDIN, S.Ag., S.Sos., M.Ag.",Laki-Laki,5,302,69268
KOTA MAKASSAR,11. FOTO.jpeg,Partai NasDem,153688,1,"H. SYAHARUDDIN ALRIF, S.I.P.",Laki-Laki,5,303,69268
KOTA MAKASSAR,11. 4X6.jpg,Partai NasDem,214847,2,"MASRUDI AHMAD SUKAEPA, S.E.",Laki-Laki,5,303,69268
SIDENRENG RAPPANG,11. FOTO.jpg,Partai NasDem,172331,3,"RASMIA ALI, S.Sos.",Perempuan,5,303,69268
KOTA MAKASSAR,11. FOTO.jpg,Partai NasDem,193182,4,"Ir. H. ABDUL LATIF, M.Si., M.M.",Laki-Laki,5,303,69268
PINRANG,11. FOTO.jpg,Partai NasDem,169867,5,"H. FAISAL THAHIR SYARKAWI, S.E.",Laki-Laki,5,303,69268
KOTA MAKASSAR,SANDRA (9).jpg,Partai NasDem,221003,6,SANDRA SANTI HERMAWATI,Perempuan,5,303,69268
ENREKANG,11. FOTO.jpg,Partai NasDem,299163,7,"NURAINI MADJID, S.Pd.I",Perempuan,5,303,69268
KOTA MAKASSAR,11. FOTO.jpg,Partai NasDem,169871,8,"UDIN SUMMASA, S.E.",Laki-Laki,5,303,69268
ENREKANG,11. FOTO.jpg,Partai NasDem,293179,9,FURQAN SUTRISNO MB,Laki-Laki,5,303,69268
GOWA,11. FOTO (FIX).jpeg,Partai NasDem,231500,1,"PENDI BANGADATU, S.Kom.",Laki-Laki,5,304,69268
TORAJA UTARA,11. FOTO (FIX).jpeg,Partai NasDem,152365,2,"SARWINDYE T. BIRINGKANAE, S.I.P.",Perempuan,5,304,69268
TORAJA UTARA,11. FOTO (FIX).jpeg,Partai NasDem,152855,3,"PAULUS KOMBONG, S.T.",Laki-Laki,5,304,69268
TANA TORAJA,11. FOTO.jpeg,Partai NasDem,221528,4,"RAIYANTI PANGGESO, S.Pd.",Perempuan,5,304,69268
KOTA MAKASSAR,11. FOTO.jpeg,Partai NasDem,129223,5,"MARTHEN SIOLA, S.E.",Laki-Laki,5,304,69268
LUWU UTARA,muh rajab.jpg,Partai NasDem,171436,1,"M. RAJAB, S.Pd., M.H.",Laki-Laki,5,305,69268
KOTA PALOPO,foto palabiran.jpg,Partai NasDem,228429,2,"Drs. PALABIRAN KANNA, M.M.",Laki-Laki,5,305,69268
JAKARTA TIMUR,FOTO.jpg,Partai NasDem,170657,3,ST. HARDIANTI RUKMINI BASMIN,Perempuan,5,305,69268
LUWU TIMUR,FOTO.jpg,Partai NasDem,172008,4,"MUHAMMAD AYYUB, S.T.",Laki-Laki,5,305,69268
KOTA PALOPO,11. FOTO.jpg,Partai NasDem,172319,5,"RAKHMAT KASJIM, S.T.",Laki-Laki,5,305,69268
LUWU,11.Musda mulia_FOTO.jpeg,Partai NasDem,293130,6,"MUSDA MULIA, S.H.",Perempuan,5,305,69268
LUWU TIMUR,11. FOTO.jpg,Partai NasDem,170718,7,"YUDAS PABUTUNGAN, S.E.",Laki-Laki,5,305,69268
KOTA PALOPO,11. FOTO.jpeg,Partai NasDem,199221,8,NURHALIMA,Perempuan,5,305,69268
LUWU TIMUR,11. FOTO.jpeg,Partai NasDem,207952,9,WENI,Perempuan,5,305,69268
LUWU,foto.jpg,Partai NasDem,228549,10,WIRAWAN AZIS MAGA,Laki-Laki,5,305,69268
LUWU TIMUR,ading sudding.jpg,Partai NasDem,171459,11,ADING SUDDIN,Laki-Laki,5,305,69268
JAKARTA SELATAN,PASFOTO.jpg,Partai NasDem,36291,1,RIDWAN MONOARFA,Laki-Laki,5,312,74716
KOTA BEKASI,PASFOTO.jpg,Partai NasDem,36385,2,INDRIANI DUNDA,Perempuan,5,312,74716
KOTA GORONTALO,Pas Foto.jpg,Partai NasDem,37399,3,HENRY TOOY,Laki-Laki,5,312,74716
KOTA GORONTALO,scan0001.jpg,Partai NasDem,37450,4,"NURDIN  ABAY, SH",Laki-Laki,5,312,74716
GORONTALO,PASFOTO.jpg,Partai NasDem,37546,5,YETTY LAMADLAUW,Perempuan,5,312,74716
KOTA GORONTALO,scan0001.jpg,Partai NasDem,37615,6,RAHIM BALU,Laki-Laki,5,312,74716
KOTA GORONTALO,foto gorut_20180715_0001.jpg,Partai NasDem,191773,7,NONI MUMEK,Perempuan,5,312,74716
KOTA TANGERANG SELATAN,pAS fOTO.jpg,Partai NasDem,37785,8,TAUFAN PRIYONO MODJO,Laki-Laki,5,312,74716
BONE BOLANGO,PASFOTO.jpg,Partai NasDem,41576,1,LOLLY YUNUS,Perempuan,5,313,74716
BONE BOLANGO,PASFOTO.jpg,Partai NasDem,41906,2,RUWAIDA MILE,Perempuan,5,313,74716
BONE BOLANGO,FOTO_20180715_0010.jpg,Partai NasDem,191929,3,YUSUF CONO,Laki-Laki,5,313,74716
BONE BOLANGO,IMG_3920.jpg pth.JPG,Partai NasDem,187512,4,YURIKO KAMARU,Laki-Laki,5,313,74716
BONE BOLANGO,PASFOTO0001.jpg,Partai NasDem,41960,5,"IR. ALEKS OLII, MSC",Laki-Laki,5,313,74716
BONE BOLANGO,PASFOTO0001.jpg,Partai NasDem,292973,6,ADNAN YAHYA,Laki-Laki,5,313,74716
GORONTALO,scan0001.jpg,Partai NasDem,42126,1,SOFYAN PUHI,Laki-Laki,5,314,74716
KOTA GORONTALO,8. IMG_20180709_0001.jpg,Partai NasDem,42670,2,HI. ABDUL RAZAK ADAM,Laki-Laki,5,314,74716
GORONTALO,PASFOTO0001.jpg,Partai NasDem,42793,3,ROSITA YUNUS,Perempuan,5,314,74716
